id,label
9225,0.012078733183443546
7583,0.06335508078336716
9106,0.9443778395652771
7110,0.8711088299751282
9392,0.17569491267204285
10052,0.16905814409255981
5486,0.223857581615448
8124,0.4278593361377716
5657,0.4148753881454468
11758,0.9114642143249512
8450,0.1825273483991623
11182,0.9149628281593323
9600,0.6264947056770325
1059,0.03129953891038895
2166,0.18471591174602509
358,0.9732094407081604
8845,0.0022997132036834955
851,0.7547816038131714
9508,0.40854376554489136
1281,0.07935092598199844
353,0.19333012402057648
7292,0.33666038513183594
4557,0.08070032298564911
10005,0.014727229252457619
7452,0.48627761006355286
2224,0.5703719258308411
3797,0.745832622051239
7883,0.7285739779472351
7998,0.8098849654197693
7530,0.6728947162628174
2172,0.6447879076004028
7790,0.32057347893714905
4061,0.4621414542198181
8515,0.906025767326355
11176,0.7380642294883728
8847,0.7925230860710144
2986,0.7292837500572205
6276,0.08883661031723022
9845,0.18680773675441742
7562,0.8519838452339172
1734,0.09076303988695145
11478,0.26288360357284546
8957,0.21574054658412933
1838,0.9251123666763306
596,0.2972833812236786
8510,0.5289347171783447
4715,0.6565385460853577
5671,0.3097929060459137
12024,0.8217108845710754
4371,0.4403889775276184
2299,0.39747145771980286
5355,0.16709454357624054
12321,0.14527475833892822
7630,0.11699862033128738
5814,0.16914816200733185
3415,0.17911820113658905
7261,0.9354220032691956
5044,0.17139285802841187
1422,0.22561578452587128
11162,0.004747679922729731
9127,0.629202127456665
2540,0.7685720920562744
7671,0.948513388633728
517,0.8192130923271179
7411,0.26831910014152527
11145,0.26138192415237427
4020,0.7717670202255249
11308,0.9022846221923828
11118,0.2144811451435089
8161,0.329332172870636
5075,0.04574664309620857
11379,0.11814786493778229
4888,0.4630737602710724
8296,0.013196803629398346
4924,0.5442137718200684
8758,0.32732388377189636
475,0.7937673330307007
12002,0.8116797804832458
11520,0.5980785489082336
6464,0.9648217558860779
5298,0.830542266368866
5594,0.35943812131881714
520,0.02136174961924553
628,0.11623065173625946
6903,0.397564172744751
10496,0.8436568975448608
4601,0.37035372853279114
1643,0.5513986349105835
4785,0.30946189165115356
4793,0.03478921577334404
12051,0.7521447539329529
1679,0.008529172278940678
1521,0.4940173625946045
9938,0.7397021055221558
10280,0.4170849919319153
3236,0.005403065588325262
6846,0.8973294496536255
8413,0.09846387803554535
4377,0.028449662029743195
4892,0.21649377048015594
1362,0.015597354620695114
77,0.6865090727806091
910,0.022446012124419212
1928,0.65482097864151
5374,0.774114191532135
4780,0.9266484975814819
4517,0.3997141122817993
9643,0.8540230393409729
3590,0.45202377438545227
2345,0.48652857542037964
3333,0.3520398437976837
238,0.030636947602033615
9836,0.09175952523946762
10380,0.9532586932182312
3907,0.7391830086708069
3296,0.06277734786272049
4926,0.965824544429779
9361,0.8512049913406372
7208,0.04043998941779137
12138,0.06457091122865677
11017,0.628031313419342
11171,0.024911632761359215
4476,0.4828086197376251
11198,0.017937855795025826
9726,0.07739967852830887
2669,0.31592559814453125
9351,0.3407174050807953
8965,0.9709098935127258
5122,0.006414291448891163
9094,0.11021997034549713
3081,0.6682102680206299
9523,0.58170086145401
4326,0.1692969799041748
7755,0.4673808813095093
4071,0.35883092880249023
11124,0.020251113921403885
4332,0.1011432632803917
7886,0.3574245870113373
3426,0.1239468902349472
11692,0.0029094682540744543
11836,0.4023613929748535
6253,0.9268962740898132
3876,0.031344421207904816
3857,0.14500080049037933
498,0.7729551196098328
5641,0.7715879678726196
9033,0.15807221829891205
7130,0.7753376364707947
1191,0.7745649814605713
7356,0.20991474390029907
4954,0.7890305519104004
3600,0.6023685932159424
5137,0.030379360541701317
6885,0.3923831582069397
9000,0.7449135184288025
9316,0.3877897262573242
1623,0.6784331202507019
10213,0.6758477091789246
3304,0.43464547395706177
5072,0.6681700944900513
4156,0.17928695678710938
210,0.2799602150917053
11842,0.1754215806722641
4294,0.884932816028595
10565,0.7814944982528687
6677,0.03558319807052612
3384,0.8822566270828247
647,0.2397342473268509
6040,0.8560895323753357
349,0.7089027762413025
2068,0.5356454849243164
10107,0.5581254959106445
2030,0.725468099117279
11506,0.8897621631622314
4000,0.16346175968647003
10729,0.008115177042782307
11333,0.22820031642913818
9484,0.5203297734260559
6460,0.3063066899776459
10986,0.06959199160337448
8003,0.9649399518966675
4617,0.378844678401947
1319,0.861312210559845
3560,0.15974965691566467
10163,0.8980556130409241
6844,0.9299353957176208
12496,0.4677002429962158
6269,0.2355518490076065
6366,0.6050037145614624
12189,0.9352566003799438
9778,0.7830026149749756
1585,0.43412941694259644
12023,0.7857051491737366
10385,0.8834981322288513
6936,0.8888806104660034
3702,0.033473093062639236
3623,0.9500266313552856
5702,0.12987026572227478
2329,0.011851606890559196
3546,0.7994137406349182
4305,0.23272043466567993
962,0.018414797261357307
2551,0.029740504920482635
8745,0.9267878532409668
2137,0.2654689848423004
326,0.8415266871452332
8564,0.7368054389953613
2767,0.8070300221443176
9248,0.7543049454689026
11889,0.15703576803207397
8583,0.901347815990448
388,0.4756130874156952
537,0.01013356726616621
8227,0.7138046622276306
8587,0.22972160577774048
2521,0.7657986283302307
1630,0.9272520542144775
472,0.4713015854358673
4737,0.8258350491523743
179,0.2805618345737457
3469,0.7902772426605225
8037,0.5702167749404907
2593,0.5607684254646301
10612,0.7481382489204407
1996,0.5022475123405457
3433,0.7092950940132141
8896,0.18983721733093262
5098,0.7818831205368042
1975,0.10048124939203262
7025,0.8069066405296326
2494,0.7187874913215637
3889,0.45421895384788513
1464,0.24252595007419586
9319,0.753136396408081
460,0.6459351181983948
11651,0.7861663699150085
7543,0.8233324885368347
12464,0.3717392385005951
11367,0.3141280710697174
9441,0.9516167044639587
5992,0.6408076882362366
10333,0.43337953090667725
11216,0.1948922574520111
12319,0.16485381126403809
12271,0.35352614521980286
7027,0.05651085078716278
5014,0.9362972378730774
2688,0.12482668459415436
3989,0.9887447357177734
11716,0.6260213851928711
1901,0.05544547364115715
8619,0.0021799132227897644
807,0.904585063457489
9775,0.9224520325660706
11213,0.035111214965581894
796,0.5519545674324036
4440,0.02114241011440754
11591,0.1867884248495102
5917,0.8693145513534546
11282,0.9057217240333557
6741,0.4328911602497101
11525,0.8450953960418701
12025,0.7526297569274902
9461,0.8788001537322998
6117,0.8319803476333618
9375,0.7115972638130188
5774,0.4831636846065521
6524,0.6259304285049438
8285,0.6414446830749512
5820,0.748532772064209
5360,0.11190973967313766
9087,0.38881808519363403
3163,0.1289282739162445
477,0.6114242672920227
4286,0.8169223666191101
7000,0.9883936047554016
2289,0.12460345029830933
3138,0.7525810599327087
3168,0.0234554260969162
2597,0.420066237449646
10983,0.8154957294464111
5055,0.14360277354717255
2006,0.5909822583198547
4114,0.15982910990715027
3065,0.9302374720573425
11604,0.7420106530189514
6035,0.28216856718063354
9555,0.1700688600540161
5672,0.14865636825561523
6536,0.857019305229187
1138,0.6159409284591675
9857,0.008657779544591904
1017,0.18442775309085846
3927,0.3083115518093109
5573,0.9466778635978699
958,0.8403614163398743
196,0.5459956526756287
4092,0.8532876968383789
12291,0.9468594193458557
5597,0.29984918236732483
3627,0.6579607129096985
2435,0.14181360602378845
8091,0.5413436889648438
3455,0.8000658750534058
2046,0.9820376634597778
10589,0.1223585307598114
11582,0.004504409618675709
119,0.4467795789241791
6911,0.44549816846847534
2231,0.05071057379245758
8768,0.0605563223361969
9318,0.21165113151073456
4378,0.9167599081993103
9760,0.7025567293167114
10892,0.7649510502815247
11148,0.7352281808853149
10840,0.1540740728378296
7793,0.009687995538115501
2648,0.7305535078048706
7338,0.9740782380104065
3091,0.029620828106999397
273,0.8821762800216675
4992,0.561244785785675
10135,0.9543784856796265
2530,0.1543004810810089
1496,0.29743948578834534
7227,0.23698553442955017
5262,0.006808847188949585
5126,0.17325285077095032
2072,0.4416581392288208
9749,0.7765640020370483
12335,0.6023821830749512
11840,0.8946048021316528
4115,0.04083436354994774
5779,0.977134644985199
2379,0.2001589685678482
7276,0.11961536854505539
7294,0.88706374168396
11215,0.05947846546769142
6254,0.733634352684021
1649,0.7772592902183533
174,0.008557233959436417
9038,0.51703280210495
6896,0.09824070334434509
11998,0.37651434540748596
11641,0.13718143105506897
10328,0.042761389166116714
5449,0.9306226372718811
3692,0.8490005731582642
6353,0.6900612115859985
2734,0.06161404773592949
6567,0.9586626887321472
2478,0.720223605632782
4189,0.23882810771465302
1216,0.8541830778121948
1016,0.816563069820404
1307,0.058795999735593796
3988,0.8668550848960876
11212,0.31556236743927
5397,0.026630094274878502
929,0.25450026988983154
10215,0.02815108187496662
3171,0.0716794803738594
4272,0.6713815927505493
6218,0.7779865264892578
4534,0.2839609682559967
10527,0.25809556245803833
9195,0.43770185112953186
7342,0.026323802769184113
11214,0.013900339603424072
3548,0.046351365745067596
11678,0.9083458185195923
7089,0.020810706540942192
3272,0.7366182208061218
6424,0.39588600397109985
740,0.4863963723182678
10051,0.13312286138534546
5199,0.08040766417980194
1093,0.6349163055419922
4134,0.3791908025741577
1895,0.7127709984779358
9768,0.22144727408885956
12289,0.39109909534454346
9877,0.018929027020931244
5550,0.16613803803920746
5312,0.010979545302689075
2203,0.24910689890384674
8728,0.7488532066345215
4566,0.35125622153282166
9953,0.1944558173418045
7494,0.9663684964179993
365,0.8993452787399292
9365,0.5579127669334412
1874,0.9730361700057983
3629,0.5439170598983765
937,0.35240909457206726
5041,0.5214207768440247
4205,0.18222470581531525
747,0.7376481294631958
6145,0.28195226192474365
4636,0.15925534069538116
8628,0.7116250991821289
5234,0.924271821975708
4928,0.08189106732606888
4602,0.21478800475597382
9359,0.15732628107070923
2418,0.18237373232841492
6764,0.656606912612915
6860,0.2750880718231201
10076,0.700130820274353
2975,0.7944393157958984
4521,0.006664229091256857
9633,0.16949710249900818
870,0.9440438151359558
5705,0.8632667064666748
1927,0.013659795746207237
7898,0.04445973411202431
6380,0.18695694208145142
229,0.4640609323978424
620,0.8594845533370972
9783,0.43794089555740356
3605,0.14071571826934814
8203,0.0038288026116788387
11192,0.19314195215702057
4109,0.8480408191680908
11774,0.8984966278076172
5113,0.19439959526062012
2714,0.9279608130455017
1869,0.012480698525905609
2191,0.005257369950413704
7009,0.2520199418067932
10257,0.4041215777397156
7375,0.5733155608177185
5942,0.3397223651409149
5613,0.9406898021697998
7241,0.05031899735331535
5339,0.8515428900718689
1724,0.6918452978134155
11222,0.7614145874977112
10108,0.5699217915534973
4323,0.9230808615684509
4399,0.42679470777511597
7703,0.06426999717950821
5564,0.053936708718538284
2492,0.007290816865861416
8665,0.18227849900722504
3477,0.5227226614952087
6839,0.8679056167602539
4993,0.9121665358543396
4374,0.017958102747797966
264,0.051380474120378494
11803,0.06581795960664749
9764,0.9545897245407104
3552,0.8398072719573975
3768,0.012839416973292828
11883,0.7682064175605774
7727,0.15154962241649628
8748,0.021975792944431305
1164,0.05872245132923126
10254,0.9740920662879944
4493,0.348868191242218
10286,0.0732029378414154
4706,0.289029598236084
2163,0.5038329362869263
2004,0.2452683448791504
4394,0.602912962436676
4957,0.16948147118091583
9265,0.2225283831357956
2564,0.13197924196720123
5299,0.7120020389556885
1699,0.31834736466407776
6864,0.07029107213020325
8573,0.2623178958892822
7918,0.7325205206871033
1733,0.8808762431144714
6818,0.3695017695426941
6482,0.6682913303375244
10209,0.5150316953659058
882,0.7728557586669922
3190,0.8225709199905396
2337,0.03555746003985405
12463,0.7255769371986389
3161,0.020371736958622932
2501,0.02604617178440094
7864,0.476275771856308
9184,0.8731807470321655
4295,0.5772402882575989
6478,0.6013578176498413
9570,0.685780942440033
2616,0.21239884197711945
3465,0.5930500030517578
11186,0.260351300239563
5347,0.6993973255157471
4716,0.20050683617591858
7858,0.02065395750105381
8035,0.05662642419338226
7157,0.41887155175209045
3812,0.9028826951980591
8912,0.05071539431810379
1741,0.17679718136787415
4550,0.009023306891322136
1660,0.5592229962348938
3829,0.9204082489013672
1398,0.4263923764228821
4176,0.4922575056552887
7581,0.11536338925361633
10687,0.03957369551062584
10187,0.942564070224762
7545,0.28865739703178406
9914,0.3461643159389496
3307,0.16499397158622742
4795,0.820511519908905
1510,0.45481231808662415
3247,0.7883893251419067
6045,0.912257969379425
9061,0.8371728658676147
8877,0.9649075269699097
5412,0.6353360414505005
5528,0.7584548592567444
7558,0.8154179453849792
8384,0.7245674133300781
11098,0.9280534386634827
3877,0.21420641243457794
5440,0.4495503604412079
12497,0.010007195174694061
9990,0.3083931505680084
3709,0.7767949104309082
10469,0.06182403489947319
5406,0.73481684923172
9182,0.22283297777175903
4966,0.5210733413696289
10493,0.6653255820274353
7948,0.05576292797923088
8023,0.7315906882286072
6941,0.9505413174629211
7705,0.2440982460975647
4757,0.8438325524330139
4619,0.43532702326774597
3420,0.49242013692855835
10402,0.26280996203422546
3162,0.8897274136543274
10000,0.8419957160949707
6385,0.8905944228172302
4083,0.9460642337799072
1492,0.3887135982513428
5432,0.8445167541503906
5135,0.3270402252674103
9911,0.7337015867233276
1309,0.20846715569496155
8831,0.38107314705848694
7939,0.2885027825832367
11366,0.931454062461853
8518,0.5478700399398804
7604,0.11711785942316055
3467,0.702709436416626
10976,0.5247359871864319
1151,0.9522309303283691
805,0.19194136559963226
11928,0.8323864936828613
6948,0.5623262524604797
10060,0.6002568006515503
8158,0.257599413394928
1333,0.8472107648849487
292,0.3018137812614441
11561,0.4560433030128479
5181,0.09098891913890839
6973,0.22133301198482513
11209,0.03669750690460205
2101,0.6517581343650818
3491,0.7671241164207458
11832,0.670256495475769
2543,0.9660013318061829
10438,0.7032215595245361
2396,0.1841481328010559
3771,0.61411452293396
10901,0.6455246210098267
6064,0.7141702175140381
7450,0.974606990814209
1524,0.2886522710323334
6410,0.09331317991018295
7963,0.8372641205787659
2933,0.2216474413871765
3366,0.8212070465087891
4915,0.9645517468452454
5116,0.3728736639022827
7412,0.7545201182365417
11666,0.04331372305750847
3239,0.708953320980072
10141,0.8037551045417786
1542,0.6819197535514832
3888,0.17891599237918854
11534,0.014418752864003181
7632,0.004358241800218821
2891,0.907722532749176
6492,0.24850094318389893
7598,0.3182128369808197
5288,0.9740479588508606
1885,0.419708788394928
6604,0.24441853165626526
8980,0.9160211086273193
177,0.8319329619407654
842,0.7492913603782654
668,0.6565585136413574
12436,0.8269768953323364
11085,0.2573675513267517
5723,0.02311849221587181
10507,0.06596752256155014
1186,0.9050695300102234
1810,0.740227460861206
2929,0.0188278928399086
2636,0.19166496396064758
1832,0.9607293009757996
8692,0.009099949151277542
3582,0.7489182353019714
11329,0.5706701278686523
10039,0.7523955702781677
869,0.6501480340957642
8584,0.004997284151613712
8553,0.2037792056798935
5426,0.8250516057014465
3485,0.9503195881843567
4237,0.7665272355079651
6578,0.04620543494820595
9143,0.3493972718715668
4196,0.8160598278045654
7359,0.8776674866676331
11173,0.8209309577941895
2173,0.48468369245529175
4605,0.2121780514717102
193,0.11364004015922546
9984,0.38623344898223877
12371,0.8681807518005371
4800,0.8422209024429321
348,0.6990365982055664
1145,0.9530791640281677
11361,0.24339528381824493
6887,0.22366586327552795
10654,0.19375725090503693
1713,0.18889670073986053
9450,0.06955716758966446
5745,0.10151311755180359
10794,0.619175910949707
2504,0.5985745191574097
7742,0.08156517893075943
5439,0.8412691950798035
1298,0.016690142452716827
3588,0.530605673789978
5148,0.8181666135787964
2302,0.4420247972011566
21,0.7700013518333435
3274,0.9545701742172241
9418,0.08843529224395752
4663,0.78171306848526
10109,0.11117050051689148
5296,0.0038763831835240126
9786,0.2780628204345703
11596,0.12277679145336151
7614,0.21949265897274017
1391,0.23775102198123932
6874,0.02097567915916443
5170,0.21234270930290222
2214,0.9380231499671936
1053,0.46919670701026917
11734,0.6661409735679626
7320,0.16784076392650604
10908,0.2942764461040497
6681,0.383792519569397
7459,0.17016641795635223
124,0.08815425634384155
3369,0.4815908372402191
1200,0.831630527973175
3007,0.20752041041851044
10081,0.3582583963871002
9925,0.7478042840957642
439,0.7981986999511719
10391,0.7197265625
10383,0.32246133685112
5747,0.6632757782936096
2254,0.39028316736221313
4259,0.6199788451194763
5838,0.3311034142971039
6579,0.6825692653656006
9791,0.3799774646759033
11795,0.9389156103134155
1970,0.7835246324539185
7652,0.7716455459594727
5121,0.7422530651092529
9982,0.9180415868759155
667,0.7358883619308472
3011,0.3429332971572876
7653,0.4489215612411499
10893,0.0050390842370688915
3657,0.11586640775203705
7595,0.9538497924804688
5489,0.709039032459259
11897,0.9512879252433777
10043,0.9172277450561523
6036,0.3009161949157715
2353,0.07059869915246964
7706,0.56109219789505
3861,0.017905281856656075
2282,0.4373953640460968
6923,0.9385097026824951
11297,0.8065254092216492
2722,0.9661946296691895
1590,0.9586755037307739
2159,0.5258066058158875
3407,0.8507164120674133
6307,0.7968336939811707
8127,0.8805949091911316
11001,0.24002766609191895
1980,0.6143031716346741
9965,0.9738990068435669
5050,0.7917354106903076
5811,0.4728066027164459
9001,0.8347432017326355
683,0.8861508369445801
3262,0.8071973323822021
10098,0.8128321170806885
2535,0.3579682409763336
5410,0.4395165741443634
6927,0.006049164570868015
11956,0.4425829350948334
8275,0.8359522819519043
6316,0.02613382786512375
8213,0.0331663154065609
10617,0.2773134112358093
11322,0.8493945002555847
12147,0.5940839052200317
2553,0.011303565464913845
4096,0.06430148333311081
10166,0.7363137602806091
6795,0.03579770773649216
1998,0.05767003819346428
9468,0.18351289629936218
2416,0.7812941670417786
2445,0.14110347628593445
12237,0.6360578536987305
10540,0.9666860699653625
761,0.8344653248786926
10782,0.8129509687423706
7882,0.2629271149635315
5868,0.004377194680273533
8838,0.8360174298286438
3699,0.3690057098865509
6056,0.6578792929649353
6550,0.27635490894317627
5568,0.4803294837474823
5001,0.1286734640598297
6138,0.17287036776542664
10172,0.46091073751449585
9296,0.0916866660118103
5970,0.7510936856269836
1143,0.4242297410964966
1377,0.9030864834785461
23,0.8017541766166687
6144,0.1324934959411621
12249,0.944248378276825
5236,0.9860785603523254
5251,0.8568986058235168
5749,0.23335765302181244
9621,0.1477285772562027
1743,0.3924815356731415
1691,0.5689713954925537
10173,0.29693344235420227
7159,0.14856413006782532
9645,0.8599552512168884
11952,0.9353781938552856
7709,0.17993831634521484
7549,0.0465245321393013
800,0.8233295679092407
8639,0.16086266934871674
9527,0.24107792973518372
9320,0.5634060502052307
5283,0.18505613505840302
11204,0.8852300047874451
11545,0.22405020892620087
7384,0.04024452343583107
3643,0.1363297551870346
12420,0.6287722587585449
3965,0.2898018956184387
8966,0.8539937138557434
9478,0.4649324119091034
12317,0.05841496214270592
608,0.7075818777084351
7313,0.42066389322280884
7911,0.8591567277908325
10569,0.5624626278877258
11667,0.8256323337554932
6863,0.9643308520317078
11724,0.20095832645893097
9502,0.08881732076406479
8808,0.060384996235370636
9917,0.549237072467804
11814,0.7767184376716614
3675,0.48919200897216797
1738,0.02491925098001957
6137,0.500622034072876
6992,0.9783641695976257
2599,0.9620857834815979
1544,0.45606136322021484
8406,0.31572094559669495
6337,0.13046127557754517
6998,0.018651418387889862
8338,0.2313021570444107
10939,0.5996567010879517
11334,0.5940602421760559
5644,0.6797911524772644
11218,0.8887796401977539
1126,0.02073434367775917
9220,0.40955305099487305
3994,0.005564982537180185
1785,0.5398557782173157
7631,0.8500587940216064
4621,0.6140667200088501
3638,0.01933208294212818
8418,0.30665722489356995
11531,0.00232930900529027
12129,0.006925638765096664
9949,0.27756989002227783
2493,0.004156881477683783
10192,0.8671817183494568
6816,0.8337727785110474
7602,0.06958578526973724
3120,0.6859176158905029
1891,0.7527045607566833
5800,0.35182228684425354
4756,0.666554868221283
4792,0.7186667323112488
8129,0.057439662516117096
3192,0.7310587167739868
933,0.08616612106561661
9616,0.3659657835960388
5495,0.7057955861091614
9262,0.2043992578983307
3254,0.2813026010990143
5620,0.4328535497188568
10303,0.14413386583328247
12457,0.2894958257675171
6696,0.326434850692749
3458,0.36764392256736755
10762,0.03853307291865349
11026,0.02093815989792347
9379,0.01978066936135292
2748,0.4716739058494568
2869,0.2906073033809662
10813,0.21836143732070923
1381,0.8724547624588013
1074,0.6876437067985535
5443,0.5044721364974976
11849,0.5350207686424255
12081,0.1304973065853119
9385,0.01654219627380371
10441,0.008967154659330845
5512,0.7126259207725525
3842,0.47048220038414
10041,0.8138723373413086
1615,0.03118886798620224
6164,0.15561120212078094
12074,0.6452289819717407
6162,0.9582895636558533
1066,0.9040285348892212
3348,0.299996554851532
2071,0.11524589359760284
9977,0.016037384048104286
4093,0.021729901432991028
4637,0.17343105375766754
4035,0.1755465716123581
1997,0.5774555802345276
10253,0.7905035018920898
5112,0.010516981594264507
9611,0.24864843487739563
4241,0.6035444736480713
2900,0.9155152440071106
3798,0.04045870527625084
367,0.8117513060569763
2118,0.08077530562877655
3834,0.024570927023887634
4181,0.06951728463172913
6570,0.5135565400123596
8891,0.6385740041732788
11986,0.9063756465911865
1441,0.12231795489788055
11197,0.35985469818115234
10468,0.15160220861434937
